sport,year,month,day,timestamp,total_distance_m,minutes_per_mile,total_elapsed_time_s,avg_heart_rate_bpm,steps_per_minute,total_ascent_m,total_descent_m
running,2025,7,23,2025-07-23T22:53:36Z,399.22,5.35270405108761,79.673,168,182.28125,0,2
running,2025,7,23,2025-07-23T22:54:53Z,206.36,10.0158327109783,77.066,169,155.640625,2,0
running,2025,7,23,2025-07-23T22:56:14Z,411.8,5.22751900214383,80.252,171,180.671875,0,0
running,2025,7,23,2025-07-23T22:57:42Z,137.55,17.1498721227621,87.971,166,115.71875,0,0
running,2025,7,23,2025-07-23T22:59:00Z,398.4,5.30821294280625,78.84,159,181.15625,0,2
running,2025,7,23,2025-07-23T23:00:55Z,168.44,18.2465306122449,114.602,154,95.21875,3,0
running,2025,7,23,2025-07-23T23:05:54Z,962.73,8.13046377690209,291.83,170,158.203125,7,6
cycling,2025,7,24,2025-07-24T22:42:50Z,8046.72,7.28869565217391,2186.871,128,513.984375,239,240
cycling,2025,7,24,2025-07-24T23:16:48Z,7728.9,7.05110410094637,2032.037,145,513.984375,193,192
running,2025,7,25,2025-07-25T23:12:50Z,1609.34,9.21731958762886,553.017,127,160.234375,11,4
running,2025,7,25,2025-07-25T23:14:58Z,376.27,9.09542217700916,127.599,129,157.265625,0,7
running,2025,7,25,2025-07-25T23:16:25Z,397.75,5.91714096624752,87.746,160,179.8125,0,0
running,2025,7,25,2025-07-25T23:17:55Z,415.01,5.7781990521327,89.406,167,177.984375,0,0
running,2025,7,25,2025-07-25T23:19:25Z,409.38,5.8937376400791,89.95,171,175.90625,0,0
running,2025,7,25,2025-07-25T23:20:40Z,413.39,4.86441784548422,74.972,179,189.375,0,0
running,2025,7,25,2025-07-25T23:22:10Z,406.15,5.975139229227,90.483,180,174.0625,0,0
running,2025,7,25,2025-07-25T23:23:39Z,409.33,5.82589052997394,88.909,177,173.8125,2,0
running,2025,7,25,2025-07-25T23:25:08Z,404.08,5.9302233031174,89.34,180,172.875,2,3
running,2025,7,25,2025-07-25T23:26:24Z,405.47,4.98464969336555,75.357,188,185.140625,0,2
running,2025,7,25,2025-07-25T23:28:36Z,194.04,18.2093686354379,131.698,143,102.109375,0,0
running,2025,7,25,2025-07-25T23:34:20Z,1081.27,8.47469194312796,341.687,149,158.75,8,9
running,2025,7,27,2025-07-27T00:12:04Z,1609.34,8.44268177525968,506.574,151,165.671875,11,16
running,2025,7,27,2025-07-27T00:19:32Z,1609.34,7.46102920723227,447.695,168,171.78125,19,19
running,2025,7,27,2025-07-27T00:26:50Z,1471.96,7.59841359773371,416.957,166,169.15625,17,9
cycling,2025,7,27,2025-07-27T23:19:26Z,500.68,8.68319844609906,162.065,114,513.984375,23,0
cycling,2025,7,27,2025-07-27T23:44:52Z,4088.71,10.0046251398732,1524.988,158,513.984375,300,3
cycling,2025,7,27,2025-07-27T23:49:44Z,835.94,9.36863429968564,291.979,166,513.984375,46,0
cycling,2025,7,27,2025-07-27T23:52:18Z,608.22,6.78876233864844,153.943,168,513.984375,26,5
cycling,2025,7,27,2025-07-27T23:59:11Z,918.61,12.0767221972085,413.635,171,513.984375,92,0
cycling,2025,7,28,2025-07-28T00:00:51Z,29.29,90.9233898305085,99.143,163,513.984375,3,0
cycling,2025,7,28,2025-07-28T00:18:55Z,4041.32,7.19871175523349,1084.655,149,513.984375,7,304
cycling,2025,7,28,2025-07-28T00:28:30Z,2178.8,7.07901821060966,575.005,157,513.984375,68,43
cycling,2025,7,28,2025-07-28T00:38:14Z,2321,6.3786920332937,551.966,151,513.984375,7,209
running,2025,7,28,2025-07-28T21:42:18Z,1609.34,9.37846153846154,562.754,134,165.546875,13,13
running,2025,7,28,2025-07-28T21:52:09Z,1609.34,9.8539309331374,591.178,130,165.1875,19,10
running,2025,7,28,2025-07-28T22:01:10Z,1609.34,9.02199798183653,541.4,130,166.59375,2,20
running,2025,7,28,2025-07-28T22:10:12Z,1609.36,9.00080536912752,540.117,138,167.53125,16,9
cycling,2025,7,29,2025-07-29T22:34:05Z,8046.72,7.78137510879025,2334.701,127,513.984375,228,225
cycling,2025,7,29,2025-07-29T23:07:03Z,7612.85,6.93981888745149,1969.593,133,513.984375,123,125
running,2025,7,30,2025-07-30T20:13:00Z,1609.34,9.73589836660617,584.187,135,164.96875,26,10
running,2025,7,30,2025-07-30T20:23:53Z,1609.34,10.8857142857143,653.239,125,169.453125,26,58
running,2025,7,30,2025-07-30T20:34:05Z,1609.34,10.1986311787072,611.839,134,166.890625,46,14
running,2025,7,30,2025-07-30T20:43:48Z,1609.34,9.72530819434373,583.529,128,165.140625,13,16
running,2025,7,30,2025-07-30T20:53:27Z,1609.34,9.64834532374101,578.909,129,167.953125,11,45
running,2025,7,30,2025-07-30T21:03:49Z,1609.34,10.3521420301042,621.146,137,165.609375,41,15
running,2025,7,30,2025-07-30T21:04:46Z,156.36,9.48123011664899,55.268,132,165.578125,0,0
running,2025,7,31,2025-07-31T23:05:39Z,1609.34,10.4611544461778,627.79,126,167.90625,11,11
running,2025,7,31,2025-07-31T23:15:57Z,1609.34,10.3044179792547,618.182,119,167.296875,19,24
running,2025,7,31,2025-07-31T23:25:36Z,1609.34,9.64140905823149,578.425,130,167.265625,15,7
running,2025,7,31,2025-07-31T23:26:42Z,198.97,8.53129770992366,63.287,135,168.3125,0,0
cycling,2025,8,1,2025-08-01T14:28:04Z,8046.72,15.8524822695035,4755.791,128,513.984375,460,408
cycling,2025,8,1,2025-08-01T14:47:49Z,758.93,8.99175326852162,254.397,124,513.984375,3,29
running,2025,8,3,2025-08-03T02:41:14Z,1609.34,10.356138996139,621.375,138,167.8125,119,7
running,2025,8,3,2025-08-03T02:49:30Z,1609.34,8.26067138897444,495.626,144,166.859375,28,0
running,2025,8,3,2025-08-03T02:58:41Z,1609.34,9.18575342465753,551.081,150,165.609375,83,0
running,2025,8,3,2025-08-03T02:59:23Z,127.29,8.76835567178816,41.614,153,165.34375,5,0
running,2025,8,3,2025-08-03T03:07:31Z,1609.34,8.14033383915023,488.36,129,166.359375,0,75
running,2025,8,3,2025-08-03T03:15:03Z,1609.34,7.52803817008139,451.668,137,168.046875,0,33
running,2025,8,3,2025-08-03T03:23:52Z,1609.34,8.82606120434353,529.534,124,170.203125,0,121
running,2025,8,3,2025-08-03T03:24:33Z,130.27,7.76335745296671,37.704,126,170.3125,0,4
cycling,2025,8,3,2025-08-03T23:10:34Z,8046.72,8.52316491897045,2556.729,146,513.984375,406,14
cycling,2025,8,3,2025-08-03T23:57:47Z,8046.72,9.44118268215417,2832.287,134,513.984375,173,383
cycling,2025,8,4,2025-08-04T00:05:40Z,1834.52,6.82677526088063,466.977,129,513.984375,2,167
cycling,2025,8,4,2025-08-04T18:39:25Z,8046.72,20.1672180451128,6051.286,97,513.984375,286,76
cycling,2025,8,4,2025-08-04T19:21:04Z,8046.72,8.32735175411363,2498.227,115,513.984375,142,333
cycling,2025,8,4,2025-08-04T19:21:48Z,135.19,8.40564086493262,42.37,140,513.984375,0,0
cycling,2025,8,6,2025-08-06T00:08:11Z,8046.72,10.3521420301042,3105.738,106,513.984375,143,134
cycling,2025,8,6,2025-08-06T00:51:21Z,3907.6,17.4625,2544.119,100,513.984375,86,92
cycling,2025,8,6,2025-08-06T01:46:51Z,8046.72,7.22975741239892,2169.182,145,513.984375,210,344
cycling,2025,8,6,2025-08-06T01:53:15Z,1715.88,5.43293498075754,347.577,140,513.984375,0,85
cycling,2025,8,6,2025-08-06T19:40:54Z,6381.35,11.0562242374279,2630.43,106,513.984375,41,41
cycling,2025,8,6,2025-08-06T20:40:01Z,8046.72,9.66224783861671,2898.516,124,513.984375,219,198
cycling,2025,8,6,2025-08-06T20:43:47Z,660.71,7.87042253521127,193.882,121,513.984375,0,20
cycling,2025,8,6,2025-08-06T21:53:22Z,8046.72,10.0083582089552,3002.474,141,513.984375,304,255
cycling,2025,8,6,2025-08-06T22:23:01Z,6573.88,7.06038431166096,1730.358,115,513.984375,28,296
cycling,2025,8,7,2025-08-07T14:36:09Z,8046.72,10.6438095238095,3193.486,135,513.984375,349,198
cycling,2025,8,7,2025-08-07T15:01:19Z,5225.16,7.30855585831063,1423.76,134,513.984375,101,247
cycling,2025,8,8,2025-08-08T18:22:33Z,8041.26,9.57259100642398,2869.639,103,513.984375,116,116
cycling,2025,8,8,2025-08-08T20:08:29Z,7298.78,9.43454097784031,2567.127,105,513.984375,126,113
cycling,2025,8,8,2025-08-08T21:00:14Z,6465.7,10.4124223602484,2510.144,118,513.984375,179,173
cycling,2025,8,8,2025-08-08T21:31:35Z,4797.57,7.32252252252252,1309.693,116,513.984375,20,242
running,2025,8,8,2025-08-08T23:33:21Z,1609.34,7.97336504161712,478.404,140,167.8125,17,7
running,2025,8,8,2025-08-08T23:40:53Z,1609.34,7.53226621735468,451.998,164,169.90625,61,0
running,2025,8,8,2025-08-08T23:46:58Z,714.15,7.8519906323185,365.176,157,160.09375,2,0
running,2025,8,8,2025-08-08T23:53:04Z,1609.34,6.096,365.751,172,173.484375,32,0
running,2025,8,8,2025-08-08T23:59:16Z,1609.34,6.19168975069252,371.528,178,172.84375,13,19
running,2025,8,9,2025-08-09T00:00:55Z,176.17,15.0687640449438,98.966,155,111.109375,6,0
running,2025,8,9,2025-08-09T00:07:47Z,1609.34,6.87753846153846,412.683,177,167.828125,29,13
running,2025,8,9,2025-08-09T00:14:41Z,1609.34,6.88990495761623,413.369,171,167.734375,11,49
running,2025,8,9,2025-08-09T00:18:14Z,811.24,7.05666929755328,213.445,167,166.046875,0,35
running,2025,8,9,2025-08-09T00:26:10Z,1609.34,7.93796981355431,476.219,172,165.59375,29,42
running,2025,8,9,2025-08-09T00:26:55Z,89.92,10.9345291479821,36.655,187,165.8125,3,0
cycling,2025,8,9,2025-08-09T18:21:50Z,8046.72,11.666985645933,3500.712,104,513.984375,143,148
cycling,2025,8,9,2025-08-09T18:26:35Z,362.25,11.6164573408402,156.916,103,513.984375,6,2
cycling,2025,8,9,2025-08-09T19:19:37Z,1229.89,8.07903614457831,370.469,114,513.984375,35,22
cycling,2025,8,9,2025-08-09T20:15:25Z,8046.72,9.30687022900763,3172.783,111,513.984375,158,143
cycling,2025,8,9,2025-08-09T20:33:59Z,5001.8,5.82589052997394,1086.496,137,513.984375,32,264
running,2025,8,10,2025-08-10T14:02:06Z,1609.34,10.8636695018226,651.943,124,167.765625,31,37
running,2025,8,10,2025-08-10T14:11:47Z,1609.34,9.68667388949079,581.113,144,168.109375,43,0
running,2025,8,10,2025-08-10T14:20:09Z,1609.34,8.36631316281971,501.989,145,169.875,0,41
running,2025,8,10,2025-08-10T14:28:19Z,1550.31,8.43737024221453,487.67,151,171.078125,38,25
running,2025,8,11,2025-08-11T23:02:05Z,1572.42,10.0008948545861,586.269,123,162.171875,6,13
running,2025,8,11,2025-08-11T23:03:28Z,413.67,5.35056852184321,82.526,125,189.609375,0,0
running,2025,8,11,2025-08-11T23:04:35Z,198.41,9.13880749574106,67.606,137,162.078125,0,0
running,2025,8,11,2025-08-11T23:05:53Z,418.2,4.9680311168735,77.457,153,192.234375,0,0
running,2025,8,11,2025-08-11T23:07:10Z,198.47,10.5062279670975,77.731,155,160.109375,0,0
running,2025,8,11,2025-08-11T23:08:29Z,414.64,5.1187786259542,79.136,150,189.53125,0,0
running,2025,8,11,2025-08-11T23:09:44Z,202.71,9.89391368498709,74.783,155,159.296875,0,0
running,2025,8,11,2025-08-11T23:11:04Z,404.38,5.30086956521739,79.91,155,188.84375,10,4
running,2025,8,11,2025-08-11T23:12:20Z,206.87,9.78562568405691,75.476,161,159.578125,0,4
running,2025,8,11,2025-08-11T23:13:40Z,402.82,5.37738572574178,80.761,161,187.15625,7,0
running,2025,8,11,2025-08-11T23:14:54Z,207.38,9.57942857142857,74.077,157,159.21875,0,2
running,2025,8,11,2025-08-11T23:16:12Z,413.66,5.04085698177034,77.739,161,187.890625,5,0
running,2025,8,11,2025-08-11T23:17:28Z,211.82,9.64487594390507,76.162,167,156.984375,0,5
running,2025,8,11,2025-08-11T23:18:49Z,400.45,5.4055622732769,80.697,170,181.09375,2,0
running,2025,8,11,2025-08-11T23:22:03Z,266.62,19.5498542274052,194.37,136,98.671875,0,5
running,2025,8,11,2025-08-11T23:27:17Z,908.09,9.03415291343887,305.815,159,159.078125,13,4
running,2025,8,13,2025-08-13T21:47:15Z,1609.34,9.87569955817378,592.639,126,167.625,11,13
running,2025,8,13,2025-08-13T21:57:32Z,1609.34,10.2925556408289,617.643,126,167.46875,20,13
running,2025,8,13,2025-08-13T22:07:24Z,1609.34,9.87206477732793,592.229,127,167.546875,7,7
running,2025,8,13,2025-08-13T22:17:08Z,1609.34,9.72530819434373,583.528,133,167.53125,20,25
running,2025,8,13,2025-08-13T22:26:15Z,1609.34,9.11086956521739,546.623,143,169.015625,13,11
running,2025,8,13,2025-08-13T22:31:59Z,1091.25,8.40827586206897,342.105,148,168.65625,0,7
cycling,2025,8,14,2025-08-14T22:12:09Z,8046.72,15.5944186046512,4677.059,125,513.984375,473,38
cycling,2025,8,14,2025-08-14T23:19:56Z,8046.72,13.5603640040445,4067.093,129,513.984375,282,555
cycling,2025,8,14,2025-08-14T23:59:47Z,6605.35,9.54873620505518,2351.684,136,513.984375,156,307
running,2025,8,15,2025-08-15T19:08:32Z,1609.34,7.45895439377086,447.554,149,174.9375,14,11
running,2025,8,15,2025-08-15T19:15:11Z,1609.34,6.64085169596435,398.463,160,173.328125,18,12
running,2025,8,15,2025-08-15T19:22:05Z,1609.34,6.91298969072165,414.738,163,168.59375,22,22
running,2025,8,15,2025-08-15T19:25:28Z,731.52,7.32852459016393,199.854,163,166.6875,5,9
cycling,2025,8,16,2025-08-16T17:51:40Z,8046.72,9.31333333333333,2793.926,115,513.984375,390,49
cycling,2025,8,16,2025-08-16T18:57:21Z,8046.72,13.1353574926543,3940.828,118,513.984375,334,330
cycling,2025,8,16,2025-08-16T19:32:00Z,8046.72,6.93085271317829,2079.221,125,513.984375,82,410
cycling,2025,8,16,2025-08-16T19:34:31Z,413.96,7.91922054915855,122.226,133,513.984375,0,18
cycling,2025,8,16,2025-08-16T20:55:37Z,8046.72,8.14280510018215,2442.473,137,513.984375,377,72
cycling,2025,8,16,2025-08-16T21:40:07Z,8046.72,8.8992700729927,2669.873,133,513.984375,178,275
cycling,2025,8,16,2025-08-16T22:27:31Z,6160.63,11.1388704318937,2558.857,134,513.984375,228,322
cycling,2025,8,16,2025-08-16T22:40:22Z,3821.65,5.13642282650326,731.842,111,513.984375,22,118
running,2025,8,17,2025-08-17T19:13:19Z,1609.34,9.67968242511729,580.704,121,163.359375,33,0
running,2025,8,17,2025-08-17T19:23:21Z,1609.34,9.04024266936299,601.461,118,162.90625,2,9
running,2025,8,17,2025-08-17T19:31:35Z,1609.34,8.23783783783784,494.281,126,166.890625,2,15
running,2025,8,17,2025-08-17T19:39:54Z,1609.34,8.31960297766749,499.22,129,166.71875,6,12
running,2025,8,17,2025-08-17T19:43:51Z,418.05,9.02199798183653,140.635,124,164.765625,0,2
running,2025,8,18,2025-08-18T21:38:49Z,1342.16,9.17005128205128,458.888,134,164.953125,4,8
running,2025,8,18,2025-08-18T21:40:15Z,411.88,5.60551724137931,86.069,148,188.890625,0,0
running,2025,8,18,2025-08-18T21:41:37Z,408.67,5.35912087912088,81.645,167,189.703125,0,0
running,2025,8,18,2025-08-18T21:42:59Z,407.65,5.44396184290643,82.736,175,186.703125,0,0
running,2025,8,18,2025-08-18T21:44:22Z,401.32,5.52355848434926,82.651,178,185.5625,0,2
running,2025,8,18,2025-08-18T21:46:44Z,201.1,18.9423728813559,142.014,123,100.8125,0,0
running,2025,8,18,2025-08-18T21:48:05Z,407.84,5.28520197044335,80.368,127,184.734375,2,0
running,2025,8,18,2025-08-18T21:49:26Z,409.62,5.32824791418355,81.37,152,185.875,0,5
running,2025,8,18,2025-08-18T21:51:43Z,202.2,18.1600541638456,136.931,126,108.6875,0,0
running,2025,8,18,2025-08-18T21:53:04Z,394.05,5.55214241357897,81.561,127,184.359375,0,2
running,2025,8,18,2025-08-18T21:54:25Z,407.84,5.31873884592504,80.873,146,186.140625,2,3
running,2025,8,18,2025-08-18T21:56:43Z,200.34,18.4346391752577,137.733,129,114.265625,2,0
running,2025,8,18,2025-08-18T21:57:58Z,406.4,4.932401618242,74.735,142,189.765625,3,2
running,2025,8,18,2025-08-18T22:00:16Z,206.53,17.9654387139987,138.331,138,113.8125,2,4
running,2025,8,18,2025-08-18T22:01:31Z,405.62,4.96987215119511,75.154,164,189.109375,2,0
running,2025,8,18,2025-08-18T22:03:53Z,212.15,17.9174348697395,141.715,139,110.171875,0,3
running,2025,8,18,2025-08-18T22:05:08Z,405.27,4.93603238866397,74.581,137,189.125,4,0
running,2025,8,18,2025-08-18T22:07:27Z,203.71,18.3213114754098,139.169,135,100.875,0,2
running,2025,8,18,2025-08-18T22:08:42Z,400.28,5.05701357466063,75.461,154,189.65625,0,2
running,2025,8,18,2025-08-18T22:11:16Z,214.77,19.2275268817204,153.964,139,102.453125,2,3
running,2025,8,18,2025-08-18T22:15:50Z,787.47,9.24910344827586,271.576,143,159.34375,7,11
running,2025,8,19,2025-08-19T22:47:23Z,1609.34,9.48458274398868,569.102,130,162.359375,16,13
running,2025,8,19,2025-08-19T22:47:40Z,48.24,9.38830941547077,16.885,132,165.875,0,2
running,2025,8,19,2025-08-19T22:53:37Z,1609.34,5.94468085106383,356.677,159,180.71875,13,8
running,2025,8,19,2025-08-19T22:59:38Z,1609.34,6.02886041807148,361.725,172,179.40625,10,12
running,2025,8,19,2025-08-19T23:05:14Z,1609.34,5.59849718221666,335.942,183,181.421875,5,4
running,2025,8,19,2025-08-19T23:05:59Z,188.81,6.31412429378531,44.449,188,180.3125,3,0
running,2025,8,19,2025-08-19T23:10:13Z,326.8,20.8410256410256,253.856,125,94.34375,2,6
running,2025,8,19,2025-08-19T23:20:24Z,1609.34,10.1986311787072,611.846,139,159.734375,20,18
running,2025,8,19,2025-08-19T23:23:42Z,559.82,9.37518350227193,195.663,137,160.203125,2,9
running,2025,8,20,2025-08-20T22:30:30Z,1609.34,8.90517928286853,534.318,129,161.0625,0,7
running,2025,8,20,2025-08-20T22:37:49Z,1285.4,9.11086956521739,436.672,135,162.515625,2,0
running,2025,8,20,2025-08-20T23:13:34Z,1609.34,9.76069868995633,585.576,127,163.375,14,16
running,2025,8,20,2025-08-20T23:22:48Z,1609.34,9.23636363636364,554.2,131,165.3125,16,14
running,2025,8,20,2025-08-20T23:23:45Z,129.65,9.47118644067797,45.783,128,165.546875,0,0
cycling,2025,8,21,2025-08-21T23:05:31Z,7615.9,11.9849865951743,3402.593,138,513.984375,129,138
running,2025,8,22,2025-08-22T21:03:53Z,1609.34,8.95273698264352,537.232,129,166,9,18
running,2025,8,22,2025-08-22T21:12:52Z,1609.34,8.99778597785978,539.868,137,166.234375,18,14
running,2025,8,22,2025-08-22T21:21:24Z,1609.34,8.52587412587413,511.483,141,166.1875,15,18
running,2025,8,22,2025-08-22T21:29:51Z,1609.34,8.44534005037783,506.768,147,164.828125,22,17
running,2025,8,22,2025-08-22T21:38:19Z,1609.34,8.48005058488777,508.788,150,165.546875,22,15
running,2025,8,22,2025-08-22T21:43:45Z,1032.96,7.75886606884582,298.79,156,165.09375,5,10
cycling,2025,8,23,2025-08-23T13:48:48Z,8046.72,12.7664921465969,3829.487,140,513.984375,474,119
cycling,2025,8,23,2025-08-23T14:22:45Z,6802.84,7.88662158188768,2000.341,140,513.984375,79,435
running,2025,8,25,2025-08-25T12:32:45Z,1609.34,9.43786066150598,566.305,121,164.34375,4,0
running,2025,8,25,2025-08-25T12:41:20Z,1609.34,8.57767828589703,514.604,131,167.609375,2,3
running,2025,8,25,2025-08-25T12:49:25Z,1609.34,8.08878166465621,485.309,133,168.171875,3,0
running,2025,8,25,2025-08-25T12:57:24Z,1609.34,7.97810826888757,478.648,138,167.984375,0,2
running,2025,8,25,2025-08-25T13:00:08Z,568.21,7.65261055634807,162.138,140,168.140625,0,0
running,2025,8,26,2025-08-26T12:31:40Z,535.19,10.6311533888228,212.095,117,162.28125,2,0
running,2025,8,26,2025-08-26T12:37:59Z,1609.34,6.30818438381938,378.451,147,180.15625,2,0
running,2025,8,26,2025-08-26T12:39:01Z,144.05,11.6114285714286,62.371,153,157.328125,0,0
running,2025,8,26,2025-08-26T12:45:12Z,1609.34,6.17885279889426,370.713,157,180.6875,5,7
running,2025,8,26,2025-08-26T12:46:15Z,150.64,11.3079258010118,63.508,161,159.171875,0,3
running,2025,8,26,2025-08-26T12:52:24Z,1609.34,6.13644474948524,368.207,162,181.015625,11,10
running,2025,8,26,2025-08-26T12:55:35Z,500.06,10.1407939508507,189.066,145,157.875,2,6
running,2025,8,27,2025-08-27T12:44:28Z,1609.34,9.6,576.041,123,162.625,4,0
running,2025,8,27,2025-08-27T12:53:44Z,1609.34,9.27789692148046,556.64,129,164.71875,2,2
running,2025,8,27,2025-08-27T13:02:54Z,1609.34,9.1481582537517,548.842,128,165.15625,0,2
running,2025,8,27,2025-08-27T13:03:24Z,81.61,9.03111111111111,27.481,124,165.46875,0,0
running,2025,8,28,2025-08-28T15:28:21Z,1035.65,8.22520699172033,709.094,114,162.875,0,3
running,2025,8,28,2025-08-28T15:34:29Z,1609.34,6.13223593964335,367.921,151,179.140625,2,0
running,2025,8,28,2025-08-28T15:40:41Z,1609.34,6.19884446498729,371.939,158,176.484375,0,0
running,2025,8,28,2025-08-28T15:46:46Z,1609.34,6.08355636198685,365,156,175.21875,2,7
running,2025,8,28,2025-08-28T15:47:31Z,201.79,5.99115479115479,45.073,153,175.34375,3,0
running,2025,8,28,2025-08-28T15:48:52Z,124.63,17.4058403634004,80.876,145,111.21875,3,2
running,2025,8,28,2025-08-28T15:51:19Z,426.86,9.01593277310924,143.487,136,156.65625,0,2
running,2025,8,29,2025-08-29T15:31:47Z,1609.34,7.93562130177515,851.651,128,167.734375,5,0
running,2025,8,29,2025-08-29T15:40:05Z,1609.34,8.29387755102041,497.575,136,166.09375,7,9
running,2025,8,29,2025-08-29T15:47:57Z,1609.34,7.87735682819383,472.648,142,168.296875,10,0
running,2025,8,29,2025-08-29T15:55:51Z,1609.34,7.8982332155477,473.962,145,167.203125,2,12
running,2025,8,29,2025-08-29T15:56:07Z,27.58,8.07174240144448,8.3,145,167.671875,0,0
running,2025,8,30,2025-08-30T13:18:14Z,1379,10.4693208430913,538.281,118,162.734375,4,0
running,2025,8,30,2025-08-30T13:20:19Z,617.81,5.4241456016178,124.935,144,191.515625,2,0
running,2025,8,30,2025-08-30T13:20:41Z,40.7,14.6250817884406,22.192,151,81.5,0,0
running,2025,8,30,2025-08-30T13:25:53Z,884.26,9.45449418399718,311.687,127,160.5,0,0
running,2025,8,30,2025-08-30T13:27:51Z,618.32,5.12954675846242,118.251,130,193.46875,0,0
running,2025,8,30,2025-08-30T13:28:19Z,46.78,15.703981264637,27.387,138,123.921875,0,0
running,2025,8,30,2025-08-30T13:32:14Z,635.88,9.95265306122449,235.91,129,159.78125,0,2
running,2025,8,30,2025-08-30T13:34:12Z,630.58,4.98279769645179,117.136,133,192.859375,0,0
running,2025,8,30,2025-08-30T13:34:48Z,61.77,15.76860670194,36.316,142,108.109375,0,0
running,2025,8,30,2025-08-30T13:36:48Z,317.08,9.90853343184337,117.145,136,153.078125,2,0
running,2025,8,31,2025-08-31T12:31:00Z,1609.34,9.99344262295082,599.502,120,161.25,6,0
running,2025,8,31,2025-08-31T12:31:38Z,37.82,9.81427003293084,13.838,117,163.140625,0,0
running,2025,9,2,2025-09-02T12:38:19Z,1609.34,12.1423268447261,728.609,116,162.515625,6,3
running,2025,9,2,2025-09-02T12:48:26Z,1609.34,10.1293051359517,607.846,132,164.671875,0,6
running,2025,9,2,2025-09-02T12:58:13Z,1609.34,9.77849070360919,586.635,144,164.03125,0,15
running,2025,9,2,2025-09-02T12:59:10Z,91.11,9.77492711370262,33.204,145,163.296875,0,0
running,2025,9,7,2025-09-07T14:57:37Z,1609.34,8.01865470852018,481.146,135,168.640625,4,0
running,2025,9,7,2025-09-07T15:05:16Z,1609.34,7.63953289661065,458.417,147,170.953125,0,0
running,2025,9,7,2025-09-07T15:12:35Z,1609.34,7.31653027823241,439.05,147,170.953125,0,2
running,2025,9,7,2025-09-07T15:17:29Z,1106.64,7.08837209302326,292.443,149,170.78125,0,2
running,2025,9,10,2025-09-10T00:17:50Z,1609.34,7.25517987557479,435.364,140,169.859375,2,0
running,2025,9,10,2025-09-10T00:23:36Z,1609.34,5.76577815993121,345.945,160,183.4375,2,0
running,2025,9,10,2025-09-10T00:25:11Z,317.49,8.06203787195672,95.435,162,163.5,0,0
running,2025,9,10,2025-09-10T00:32:45Z,1609.34,7.55986471251409,453.566,159,167.15625,2,4
running,2025,9,10,2025-09-10T00:33:38Z,114.09,10.225848265345,43.494,154,162.765625,0,0
running,2025,9,12,2025-09-12T00:25:11Z,1609.34,8.66356589147287,532.167,129,164.859375,0,0
running,2025,9,12,2025-09-12T00:33:51Z,1609.34,8.53944603629417,520.102,140,165.328125,2,0
running,2025,9,12,2025-09-12T00:42:47Z,1167.1,8.23278084714549,358.224,150,163.125,9,9
running,2025,9,12,2025-09-12T01:47:13Z,829.85,7.64388714733542,236.464,136,167.6875,0,0
running,2025,9,12,2025-09-12T01:48:22Z,356.3,5.22548217416715,69.418,151,193.46875,0,0
running,2025,9,12,2025-09-12T01:49:21Z,211.31,7.52381486676017,59.266,155,169.359375,0,0
running,2025,9,12,2025-09-12T01:50:34Z,401.33,4.85122083559414,72.58,164,165.84375,2,0
running,2025,9,12,2025-09-12T01:51:45Z,198.61,9.58970325348588,71.017,164,159.6875,0,0
running,2025,9,12,2025-09-12T01:53:02Z,432.56,4.78800428418422,77.219,163,194.953125,0,0
running,2025,9,12,2025-09-12T01:55:20Z,449.32,8.24290104486786,138.096,167,162.203125,0,0
running,2025,9,12,2025-09-12T01:56:36Z,405.34,5.00137982472497,75.578,177,192.953125,0,0
running,2025,9,12,2025-09-12T01:57:45Z,111.92,16.628890266584,69.388,170,113.5,0,0
running,2025,9,12,2025-09-12T02:02:56Z,963.21,8.6024374599102,308.873,154,159.703125,0,2
running,2025,9,13,2025-09-13T00:15:35Z,1609.34,10.0046251398732,600.335,115,164.03125,2,9
running,2025,9,13,2025-09-13T00:24:22Z,1609.34,8.77696335078534,526.651,130,167.625,2,2
running,2025,9,13,2025-09-13T00:32:37Z,1609.34,8.25558633425669,495.327,139,167.578125,0,2
running,2025,9,13,2025-09-13T00:34:22Z,371.82,7.35263157894737,101.916,145,168.78125,0,0
running,2025,9,14,2025-09-14T12:51:31Z,1609.34,10.3681484344801,622.204,120,163.65625,6,0
running,2025,9,14,2025-09-14T12:59:33Z,1609.34,8.02105263157895,481.264,133,168.78125,2,0
running,2025,9,14,2025-09-14T13:07:14Z,1609.34,7.68329991406474,460.997,134,170.46875,0,0
running,2025,9,14,2025-09-14T13:14:38Z,1609.34,7.40541137493098,444.289,141,171,2,2
running,2025,9,14,2025-09-14T13:15:00Z,69.2,7.39520264681555,19.081,142,170.265625,0,0
running,2025,9,16,2025-09-16T01:18:08Z,784.86,7.66135389888603,224.191,139,166.0625,4,18
running,2025,9,16,2025-09-16T01:24:08Z,1609.34,5.99383240223464,359.6,173,180.953125,0,0
running,2025,9,16,2025-09-16T01:30:06Z,1609.34,5.97380846325167,358.409,184,180.265625,2,0
running,2025,9,16,2025-09-16T01:32:43Z,239.52,17.5654223968566,156.836,139,107.84375,0,2
running,2025,9,16,2025-09-16T01:39:10Z,1609.34,6.44614275414564,386.807,176,175.84375,0,0
running,2025,9,16,2025-09-16T01:40:39Z,144.52,16.5877551020408,89.379,160,118.328125,0,0
